id,num_prefill_tokens,num_decode_tokens,num_total_tokens,pd_ratio
1X61wv2_6,1674,317,1991,5.2808
1X61wv2_7,629,317,946,1.9842
1X61wv2_10,1579,271,1850,5.8266
1X61wv2_12,317,316,633,1.0032
1X61wv2_17,1449,347,1796,4.1758
1X61wv2_19,143,446,589,0.3206
1X61wv2_23,157,539,696,0.2913
1X61wv2_27,498,511,1009,0.9746
1X61wv2_33,85,194,279,0.4381
1X61wv2_42,2111,295,2406,7.1559
1X61wv2_43,13,295,308,0.0441
ChaV8sI_0,23,619,642,0.0372
ChaV8sI_11,8,177,185,0.0452
UKhYOzt_0,933,304,1237,3.0691
E4XKR7u_0,8,242,250,0.0331
J2w3J8m_0,163,141,304,1.156
2GHMihz_0,78,233,311,0.3348
msyuI9W_0,51,595,646,0.0857
msyuI9W_9,72,498,570,0.1446
msyuI9W_17,59,376,435,0.1569
msyuI9W_28,144,263,407,0.5475
GZo9Aut_0,26,536,562,0.0485
il9YkAp_0,15,226,241,0.0664
PsvPdUj_0,39,548,587,0.0712
xpMQEid_0,624,493,1117,1.2657
x9es0kd_0,18,82,100,0.2195
zvOhbED_0,278,723,1001,0.3845
zvOhbED_5,3,771,774,0.0039
8YhRgRQ_0,2527,142,2669,17.7958
8YhRgRQ_1,32,142,174,0.2254
1e4ROsa_0,27,595,622,0.0454
Sa6TkVw_0,149,324,473,0.4599
Sa6TkVw_7,433,376,809,1.1516
yQ8u26F_0,14,417,431,0.0336
6vwggI9_0,19,514,533,0.037
dMsGD0C_0,21,441,462,0.0476
dMsGD0C_13,22,299,321,0.0736
uGavy8R_0,12,248,260,0.0484
2p9ovwX_0,15,343,358,0.0437
O5ssSIX_0,16,283,299,0.0565
9NJeyPm_0,5,411,416,0.0122
igrjdsT_0,5,624,629,0.008
PPGwvDr_0,2725,809,3534,3.3684
PPGwvDr_1,17,809,826,0.021
sV9Ym85_0,25,266,291,0.094
B0PsKig_0,449,896,1345,0.5011
B0PsKig_3,5,822,827,0.0061
gF3r1Po_0,997,705,1702,1.4142
4OjElLD_0,25,268,293,0.0933
wp34rja_0,10,482,492,0.0207
L1A80QU_0,406,325,731,1.2492
i7CwLvi_0,192,328,520,0.5854
gn1eaM9_0,27,257,284,0.1051
VOkJ64r_0,369,361,730,1.0222
r2CWKoi_0,16,510,526,0.0314
r2CWKoi_7,8,473,481,0.0169
r2CWKoi_23,5,256,261,0.0195
r2CWKoi_39,7,484,491,0.0145
r2CWKoi_57,8,237,245,0.0338
r2CWKoi_64,276,894,1170,0.3087
r2CWKoi_67,6,823,829,0.0073
r2CWKoi_81,17,283,300,0.0601
ehFSkrx_0,19,248,267,0.0766
DHMbAG4_0,968,685,1653,1.4131
DHMbAG4_2,958,706,1664,1.3569
DHMbAG4_4,465,738,1203,0.6301
lI7XMBD_0,17,50,67,0.34
xNIisbL_0,8,659,667,0.0121
MW0whoh_0,37,122,159,0.3033
MW0whoh_17,36,171,207,0.2105
MW0whoh_31,118,270,388,0.437
MW0whoh_39,72,552,624,0.1304
MW0whoh_45,51,581,632,0.0878
MW0whoh_53,86,285,371,0.3018
MW0whoh_65,17,132,149,0.1288
MW0whoh_79,56,503,559,0.1113
MW0whoh_89,90,346,436,0.2601
MW0whoh_95,17,444,461,0.0383
5XNIbqQ_0,258,410,668,0.6293
CC3t0Yt_0,37,169,206,0.2189
mbSwYTZ_0,19,370,389,0.0514
gLoeuVf_0,24,245,269,0.098
gLoeuVf_9,13,640,653,0.0203
gLoeuVf_17,6,387,393,0.0155
gLoeuVf_27,10,459,469,0.0218
yNZijR4_0,67,709,776,0.0945
QPscJsj_0,79,127,206,0.622
VZdUIcp_0,16,326,342,0.0491
ZpR0Y3x_0,297,237,534,1.2532
cJGUl0a_0,8,332,340,0.0241
cJGUl0a_11,28,461,489,0.0607
LWmgwu4_0,43,414,457,0.1039
AhS7uI8_0,13,123,136,0.1057
AhS7uI8_11,45,411,456,0.1095
AhS7uI8_17,13,898,911,0.0145
AhS7uI8_21,18,674,692,0.0267
AhS7uI8_25,22,867,889,0.0254
AhS7uI8_29,10,945,955,0.0106
AhS7uI8_33,20,887,907,0.0225
AhS7uI8_37,18,658,676,0.0274
AhS7uI8_41,7,894,901,0.0078
AhS7uI8_45,10,257,267,0.0389
AhS7uI8_51,11,987,998,0.0111
AhS7uI8_55,16,894,910,0.0179
AhS7uI8_61,12,895,907,0.0134
AhS7uI8_65,26,454,480,0.0573
AhS7uI8_71,52,270,322,0.1926
AhS7uI8_79,10,406,416,0.0246
AhS7uI8_87,7,764,771,0.0092
AhS7uI8_93,7,472,479,0.0148
AhS7uI8_101,27,698,725,0.0387
AhS7uI8_107,13,327,340,0.0398
AhS7uI8_115,13,359,372,0.0362
AhS7uI8_123,33,735,768,0.0449
AhS7uI8_129,5,413,418,0.0121
AhS7uI8_137,14,366,380,0.0383
AhS7uI8_143,10,679,689,0.0147
AhS7uI8_153,8,388,396,0.0206
AhS7uI8_167,5,448,453,0.0112
AhS7uI8_179,55,651,706,0.0845
AhS7uI8_185,52,700,752,0.0743
AhS7uI8_191,14,831,845,0.0168
AhS7uI8_197,5,595,600,0.0084
AhS7uI8_201,16,706,722,0.0227
AhS7uI8_207,13,582,595,0.0223
AhS7uI8_213,9,776,785,0.0116
AhS7uI8_219,59,480,539,0.1229
AhS7uI8_225,56,828,884,0.0676
AhS7uI8_229,63,790,853,0.0797
AhS7uI8_233,63,934,997,0.0675
AhS7uI8_237,24,387,411,0.062
AhS7uI8_243,22,648,670,0.034
AhS7uI8_247,12,479,491,0.0251
AhS7uI8_253,5,466,471,0.0107
AhS7uI8_259,7,811,818,0.0086
AhS7uI8_267,4,785,789,0.0051
AhS7uI8_273,10,926,936,0.0108
AhS7uI8_281,10,592,602,0.0169
AhS7uI8_287,4,701,705,0.0057
AhS7uI8_293,7,480,487,0.0146
AhS7uI8_305,10,622,632,0.0161
AhS7uI8_309,7,927,934,0.0076
AhS7uI8_317,7,749,756,0.0093
AhS7uI8_321,4,843,847,0.0047
AhS7uI8_325,4,435,439,0.0092
AhS7uI8_331,9,666,675,0.0135
AhS7uI8_337,4,1024,1028,0.0039
AhS7uI8_345,6,773,779,0.0078
AhS7uI8_351,2,711,713,0.0028
AhS7uI8_363,12,330,342,0.0364
AhS7uI8_373,7,291,298,0.0241
AhS7uI8_385,8,494,502,0.0162
AhS7uI8_391,21,515,536,0.0408
AhS7uI8_397,12,541,553,0.0222
AhS7uI8_403,10,652,662,0.0153
AhS7uI8_409,26,384,410,0.0677
AhS7uI8_415,7,701,708,0.01
AhS7uI8_425,277,555,832,0.4991
AhS7uI8_431,5,302,307,0.0166
fW4QATB_0,21,891,912,0.0236
fW4QATB_5,10,800,810,0.0125
fW4QATB_9,8,923,931,0.0087
CMgHYUi_0,138,95,233,1.4526
zcBwP6U_0,23,564,587,0.0408
zcBwP6U_5,154,158,312,0.9747
uNAGxKk_0,20,92,112,0.2174
tfC0gWI_0,27,283,310,0.0954
0vOOM3s_0,9,279,288,0.0323
PxdsmaX_0,50,135,185,0.3704
u1nGTEd_0,38,269,307,0.1413
c9InoB4_0,28,728,756,0.0385
c9InoB4_11,26,426,452,0.061
BlHZLp8_0,2754,535,3289,5.1477
BlHZLp8_1,84,535,619,0.157
Gyc37m8_0,28,125,153,0.224
Gyc37m8_11,27,409,436,0.066
Gyc37m8_25,9,179,188,0.0503
Gyc37m8_39,12,311,323,0.0386
Gyc37m8_51,27,207,234,0.1304
Gyc37m8_63,8,480,488,0.0167
Gyc37m8_71,40,460,500,0.087
Gyc37m8_77,31,728,759,0.0426
Gyc37m8_81,48,758,806,0.0633
Gyc37m8_87,13,504,517,0.0258
Gyc37m8_93,84,523,607,0.1606
Gyc37m8_105,36,527,563,0.0683
4NSi1Ya_0,25,356,381,0.0702
cHaZdVY_0,67,134,201,0.5
cHaZdVY_11,9,681,690,0.0132
cHaZdVY_19,16,376,392,0.0426
cHaZdVY_27,7,430,437,0.0163
cHaZdVY_37,7,483,490,0.0145
cHaZdVY_49,27,407,434,0.0663
lVFueO6_0,17,44,61,0.3864
lVFueO6_2,2664,299,2963,8.9097
A87zcPf_0,303,173,476,1.7514
A87zcPf_11,23,185,208,0.1243
4rMF1QW_0,17,127,144,0.1339
4rMF1QW_11,20,326,346,0.0613
5RWcUVx_0,8,839,847,0.0095
5RWcUVx_7,24,786,810,0.0305
5RWcUVx_13,21,902,923,0.0233
5RWcUVx_19,8,247,255,0.0324
5RWcUVx_25,4,845,849,0.0047
5RWcUVx_31,8,947,955,0.0084
5RWcUVx_35,27,555,582,0.0486
5RWcUVx_45,3,944,947,0.0032
5RWcUVx_49,11,918,929,0.012
5RWcUVx_53,6,880,886,0.0068
5RWcUVx_57,10,937,947,0.0107
5RWcUVx_61,10,968,978,0.0103
5RWcUVx_65,7,917,924,0.0076
KI2ZAIN_0,7,229,236,0.0306
obpbpvv_0,41,734,775,0.0559
ddIcaMh_0,5,87,92,0.0575
t34CPdH_0,24,29,53,0.8276
t34CPdH_7,12,948,960,0.0127
jzbpxAQ_0,5,41,46,0.122
1W45Nj2_0,13,25,38,0.52
1W45Nj2_25,7,172,179,0.0407
1W45Nj2_42,15,249,264,0.0602
bFqZv7e_0,13,137,150,0.0949
qpnRO3B_0,372,511,883,0.728
jp1usy8_0,51,364,415,0.1401
2TnX8gp_0,7,314,321,0.0223
zADMGcx_0,12,687,699,0.0175
fZyLkcU_0,14,184,198,0.0761
fZyLkcU_13,17,320,337,0.0531
Ltmqbl8_0,6,181,187,0.0331
4QIAvEK_0,7,296,303,0.0236
HpN6wW3_0,29,168,197,0.1726
YoowwFi_0,294,141,435,2.0851
8NdltZY_0,25,359,384,0.0696
J7GNwNh_0,228,728,956,0.3132
J7GNwNh_4,1084,134,1218,8.0896
6JqP1LG_0,781,853,1634,0.9156
3vVvmVF_0,58,213,271,0.2723
3vVvmVF_15,2,684,686,0.0029
3vVvmVF_19,4,701,705,0.0057
3vVvmVF_23,2,727,729,0.0028
L7NBDZr_0,776,927,1703,0.8371
L7NBDZr_2,636,924,1560,0.6883
LbC0jvU_0,9,82,91,0.1098
Cj7xFVK_0,14,239,253,0.0586
JOFkUnZ_0,11,809,820,0.0136
P3GKySS_0,608,738,1346,0.8238
7d2RbOM_0,58,89,147,0.6517
203q5Y8_0,10,407,417,0.0246
PZrX9Wp_0,82,389,471,0.2108
5wYIGCc_0,15,744,759,0.0202
5wYIGCc_7,23,765,788,0.0301
5wYIGCc_11,19,676,695,0.0281
UxtBSs4_0,16,317,333,0.0505
RmOprmL_0,7,163,170,0.0429
vfhEEY9_0,478,132,610,3.6212
vfhEEY9_10,16,368,384,0.0435
vfhEEY9_17,9,396,405,0.0227
vfhEEY9_29,18,457,475,0.0394
SdqbESG_0,9,417,426,0.0216
SdqbESG_11,7,486,493,0.0144
SdqbESG_19,5,434,439,0.0115
SdqbESG_29,9,352,361,0.0256
SdqbESG_39,9,353,362,0.0255
4qMUfeV_0,32,512,544,0.0625
DSAIwRZ_0,157,139,296,1.1295
0eOpgGz_0,6,39,45,0.1538
Yjr2Gaw_0,5,313,318,0.016
DyDLWhZ_0,29,873,902,0.0332
DyDLWhZ_5,24,919,943,0.0261
DyDLWhZ_9,15,909,924,0.0165
DyDLWhZ_13,38,896,934,0.0424
DBZyli8_0,15,108,123,0.1389
DBZyli8_17,33,433,466,0.0762
bAvviNp_0,38,12,50,3.1667
7890L4p_0,31,468,499,0.0662
s7IpLer_0,91,719,810,0.1266
usCzaAS_0,13,368,381,0.0353
Gi5rA4t_0,40,479,519,0.0835
Gi5rA4t_7,25,568,593,0.044
MbFXQQ0_0,25,464,489,0.0539
k8BkCNq_0,12,171,183,0.0702
zzaI9sK_0,37,435,472,0.0851
d5SbuHM_0,11,270,281,0.0407
avaumtT_0,15,272,287,0.0551
avaumtT_13,9,349,358,0.0258
7Z0ZwWf_0,20,121,141,0.1653
9NsoOot_0,46,47,93,0.9787
7R3hc8u_0,14,261,275,0.0536
kJIHpHz_0,17,90,107,0.1889
HbdVQOY_0,11,810,821,0.0136
wrcX2KG_0,56,212,268,0.2642
hI8s76J_0,363,736,1099,0.4932
BNoZmId_0,17,163,180,0.1043
3kLpI5c_0,28,334,362,0.0838
3kLpI5c_11,10,613,623,0.0163
3kLpI5c_23,25,868,893,0.0288
3kLpI5c_31,19,424,443,0.0448
3kLpI5c_39,195,829,1024,0.2352
3kLpI5c_43,41,879,920,0.0466
3kLpI5c_49,10,446,456,0.0224
3kLpI5c_59,14,320,334,0.0437
3kLpI5c_67,43,594,637,0.0724
3kLpI5c_71,10,899,909,0.0111
3kLpI5c_77,24,807,831,0.0297
3kLpI5c_81,2,942,944,0.0021
3kLpI5c_89,6,560,566,0.0107
3kLpI5c_99,11,605,616,0.0182
3kLpI5c_109,21,405,426,0.0519
3kLpI5c_117,21,506,527,0.0415
An876Gz_0,93,353,446,0.2635
d8VaeSN_0,644,116,760,5.5517
CrcLNss_0,202,240,442,0.8417
opmEHCR_0,16,215,231,0.0744
8lFeJL9_0,632,65,697,9.7231
Wn7HRtF_0,30,18,48,1.6667
mHB34Qz_0,12,10,22,1.2
Q5S8MtN_0,13,510,523,0.0255
p4O8D7t_0,446,841,1287,0.5303
p4O8D7t_5,6,224,230,0.0268
aMWIxGa_0,8,55,63,0.1455
LOY3qXO_0,11,147,158,0.0748
LOY3qXO_9,10,775,785,0.0129
LOY3qXO_13,25,929,954,0.0269
LOY3qXO_17,74,230,304,0.3217
aRoCazo_0,16,142,158,0.1127
XSZUCFZ_0,21,244,265,0.0861
8aUjaeK_0,10,286,296,0.035
HTCIFIK_0,20,765,785,0.0261
oDLekFZ_0,19,636,655,0.0299
z1xdBzu_0,11,203,214,0.0542
OXwvj85_0,4,390,394,0.0103
Cq7kpDP_0,27,96,123,0.2812
Cq7kpDP_17,44,278,322,0.1583
Cq7kpDP_30,15,189,204,0.0794
juJ9zXr_0,309,378,687,0.8175
xGYV95b_0,68,162,230,0.4198
eN2NRtq_0,317,297,614,1.0673
VHmbs0B_0,8,104,112,0.0769
qgXdkA1_0,7,120,127,0.0583
qgXdkA1_19,6,169,175,0.0355
c2ZlRte_0,19,191,210,0.0995
c2ZlRte_15,16,205,221,0.078
8h66Pak_0,364,355,719,1.0254
K3uXPqG_0,13,268,281,0.0485
JKzCRep_0,10,219,229,0.0457
JKzCRep_13,5,388,393,0.0129
moM4G2M_0,2,9,11,0.2222
3DxPAn7_0,56,487,543,0.115
qhaH7U8_0,12,257,269,0.0467
DmhhurK_0,704,342,1046,2.0585
84De5zv_0,16,741,757,0.0216
84De5zv_9,9,216,225,0.0417
84De5zv_19,38,335,373,0.1134
84De5zv_25,38,728,766,0.0522
Qaqtr0J_0,19,413,432,0.046
X8xncxt_0,93,83,176,1.1205
IIvbkSi_0,33,63,96,0.5238
vGQK0wr_0,27,147,174,0.1837
zYwm3Nd_0,37,361,398,0.1025
UGHC1f2_0,628,85,713,7.3882
UGHC1f2_8,567,247,814,2.2955
UGHC1f2_11,13,365,378,0.0356
UGHC1f2_21,3,485,488,0.0062
UGHC1f2_26,1116,95,1211,11.7474
jZsUO6C_0,33,154,187,0.2143
ZfRaPRj_0,31,335,366,0.0925
rq83FTE_0,4,436,440,0.0092
JUHW8eC_0,38,390,428,0.0974
RkE44yI_0,871,555,1426,1.5694
RkE44yI_3,31,649,680,0.0478
VsCuYrw_0,28,38,66,0.7368
QasalyU_0,22,343,365,0.0641
sO8xr80_0,25,347,372,0.072
rA8idr7_0,30,15,45,2.0
rA8idr7_30,67,60,127,1.1167
iY7qGU8_0,488,200,688,2.44
ViQ0koR_0,325,531,856,0.6121
3arAkb3_0,51,226,277,0.2257
Zigm1x7_0,19,304,323,0.0625
Eo8UVSf_0,280,789,1069,0.3549
dTP2kyZ_0,95,2,97,47.5
6MN0eHi_0,49,36,85,1.3611
6MN0eHi_24,211,3,214,70.3333
6MN0eHi_37,18,297,315,0.0606
DrLV0RL_0,29,73,102,0.3973
DrLV0RL_11,18,297,315,0.0606
DrLV0RL_25,10,301,311,0.0332
DrLV0RL_37,166,371,537,0.4474
lZ7KS90_0,31,93,124,0.3333
qwOn5J4_0,10,121,131,0.0826
qwOn5J4_13,4,372,376,0.0108
XtAMWPl_0,15,411,426,0.0365
is5kWt2_0,31,417,448,0.0743
is5kWt2_9,11,214,225,0.0514
xjuhOM5_0,26,381,407,0.0682
XqbGlzK_0,41,105,146,0.3905
Jmn7E3S_0,8,229,237,0.0349
Rfk2tlr_0,168,691,859,0.2431
veQHSJk_0,1204,505,1709,2.3842
ugyuyfa_0,57,31,88,1.8387
ugyuyfa_15,91,443,534,0.2054
OCPmym8_0,462,245,707,1.8857
OCPmym8_2,1206,153,1359,7.8824
OCPmym8_4,750,322,1072,2.3292
OCPmym8_6,1241,260,1501,4.7731
OCPmym8_8,1245,255,1500,4.8824
cP5ilx6_0,16,309,325,0.0518
cP5ilx6_9,4,460,464,0.0087
XLKDFzM_0,575,447,1022,1.2864
XLKDFzM_5,176,335,511,0.5254
XLKDFzM_12,200,403,603,0.4963
XLKDFzM_19,64,515,579,0.1243
1Hgo6BR_0,14,204,218,0.0686
1Hgo6BR_11,6,398,404,0.0151
1Hgo6BR_23,87,188,275,0.4628
1Hgo6BR_33,13,371,384,0.035
1Hgo6BR_48,286,245,531,1.1673
Rw9M6mA_0,162,121,283,1.3388
czTn3S4_0,14,789,803,0.0177
czTn3S4_5,8,929,937,0.0086
m5KNdSO_0,9,512,521,0.0176
ymvVRuR_0,50,306,356,0.1634
sTLB9DN_0,79,19,98,4.1579
M84blrA_0,158,786,944,0.201
M84blrA_5,5,793,798,0.0063
M84blrA_9,25,510,535,0.049
M84blrA_19,5,831,836,0.006
M84blrA_23,7,384,391,0.0182
M84blrA_31,5,817,822,0.0061
M84blrA_35,5,867,872,0.0058
M84blrA_39,28,750,778,0.0373
M84blrA_45,249,521,770,0.4779
M84blrA_49,22,761,783,0.0289
M84blrA_53,13,555,568,0.0234
M84blrA_63,25,623,648,0.0401
M84blrA_81,24,167,191,0.1437
M84blrA_91,15,833,848,0.018
M84blrA_95,59,794,853,0.0743
M84blrA_99,70,720,790,0.0972
M84blrA_105,22,799,821,0.0275
M84blrA_113,50,643,693,0.0778
wT0IL7I_0,776,142,918,5.4648
SdvFfyI_0,2,9,11,0.2222
WYOuSeB_0,145,696,841,0.2083
q7tH14M_0,45,575,620,0.0783
dwz1rvJ_0,15,381,396,0.0394
uPX3Kzw_0,104,741,845,0.1404
9ztALUg_0,26,690,716,0.0377
JZm4ich_0,104,723,827,0.1438
JZm4ich_5,5,314,319,0.0159
JZm4ich_15,59,577,636,0.1023
4n7RQWZ_0,220,511,731,0.4305
uEVWJmf_0,3,13,16,0.2308
xYLhylB_0,31,276,307,0.1123
9cooVVX_0,21,211,232,0.0995
9cooVVX_15,9,214,223,0.0421
9cooVVX_23,45,673,718,0.0669
9cooVVX_35,18,325,343,0.0554
9cooVVX_51,33,447,480,0.0738
3pPXZ06_0,2442,266,2708,9.1805
K8Iz6yg_0,21,144,165,0.1458
ZNRCFGU_0,26,19,45,1.3684
nCc21Jv_0,11,86,97,0.1279
JxMFHNs_0,70,125,195,0.56
hd12Eou_0,20,378,398,0.0529
hd12Eou_11,11,301,312,0.0365
hd12Eou_23,14,323,337,0.0433
hd12Eou_33,13,345,358,0.0377
hd12Eou_46,14,237,251,0.0591
0xD5n5f_0,12,547,559,0.0219
8zuY7HN_0,13,277,290,0.0469
qBB6rAI_0,25,50,75,0.5
da3Oa9w_0,28,176,204,0.1591
E7M7lGZ_0,39,634,673,0.0615
FPFPG3Z_0,220,444,664,0.4955
FPFPG3Z_9,26,423,449,0.0615
vqk2FKF_0,5,150,155,0.0333
vqk2FKF_9,9,369,378,0.0244
vqk2FKF_19,7,304,311,0.023
vqk2FKF_25,2,537,539,0.0037
9rb0x2k_0,115,229,344,0.5022
ymHrbj9_0,99,94,193,1.0532
ggqcKeg_0,12,246,258,0.0488
SDCym2p_0,1022,300,1322,3.4067
dhmIN3I_0,14,410,424,0.0341
BsKXqso_0,6,36,42,0.1667
w0oExUK_0,148,620,768,0.2387
OEgUr56_0,4,562,566,0.0071
OEgUr56_8,136,696,832,0.1954
OEgUr56_13,238,637,875,0.3736
Gmk91av_0,16,285,301,0.0561
Gmk91av_7,30,690,720,0.0435
Gmk91av_11,33,796,829,0.0415
Gmk91av_15,13,716,729,0.0182
Gmk91av_21,12,710,722,0.0169
Gmk91av_25,39,613,652,0.0636
rPAF2hS_0,174,630,804,0.2762
rPAF2hS_11,38,382,420,0.0995
j9v0LON_0,19,23,42,0.8261
P1scng9_0,19,319,338,0.0596
5FLefmo_0,35,559,594,0.0626
ygAZyMo_0,13,19,32,0.6842
bzREU0t_0,26,66,92,0.3939
BrQktV0_0,24,72,96,0.3333
LfhBznV_0,9,635,644,0.0142
3sDYsgB_0,69,162,231,0.4259
3sDYsgB_11,18,782,800,0.023
oTI9dPT_0,44,403,447,0.1092
5ScHFMc_0,23,349,372,0.0659
qgSAVkh_0,443,239,682,1.8536
qgSAVkh_5,231,285,516,0.8105
qgSAVkh_12,549,690,1239,0.7957
h7vd5DN_0,137,325,462,0.4215
V0BfxQW_0,21,244,265,0.0861
1FSHbpN_0,28,335,363,0.0836
SxX6Oke_0,8,36,44,0.2222
K762TYJ_0,9,96,105,0.0938
K762TYJ_13,4,337,341,0.0119
AN8Pelh_0,38,488,526,0.0779
AN8Pelh_7,8,741,749,0.0108
AN8Pelh_15,12,276,288,0.0435
2rRnT91_0,11,224,235,0.0491
2rRnT91_17,11,125,136,0.088
2rRnT91_37,19,239,258,0.0795
KpIe5tG_0,30,710,740,0.0423
KpIe5tG_7,3,584,587,0.0051
KpIe5tG_13,3,657,660,0.0046
KpIe5tG_20,101,760,861,0.1329
KpIe5tG_29,2,823,825,0.0024
KpIe5tG_33,2,662,664,0.003
KpIe5tG_37,2,451,453,0.0044
KpIe5tG_45,2,558,560,0.0036
KpIe5tG_55,15,508,523,0.0295
KpIe5tG_63,26,424,450,0.0613
Rvp8wh2_0,1499,289,1788,5.1869
Rvp8wh2_2,3899,163,4062,23.9202
Rvp8wh2_3,62,163,225,0.3804
Rvp8wh2_6,2441,194,2635,12.5825
Rvp8wh2_7,173,194,367,0.8918
1XPxAw0_0,20,209,229,0.0957
h2jy5ZV_0,69,109,178,0.633
5mUZ89F_0,310,314,624,0.9873
rd3Lgh4_0,12,284,296,0.0423
xaDtoWS_0,8,240,248,0.0333
xaDtoWS_11,12,313,325,0.0383
6hJwlwx_0,9,150,159,0.06
hbHSZLy_0,16,766,782,0.0209
6lCaMLz_0,139,85,224,1.6353
6lCaMLz_8,1450,444,1894,3.2658
pU4WqZJ_0,16,308,324,0.0519
H8sM6Q9_0,24,98,122,0.2449
g7BssfW_0,27,359,386,0.0752
Ln3i1Tg_0,18,190,208,0.0947
GkRjWB3_0,52,157,209,0.3312
J5Ng5cR_0,10,469,479,0.0213
J5Ng5cR_9,2,316,318,0.0063
J5Ng5cR_19,13,330,343,0.0394
xtyOyKy_0,52,33,85,1.5758
DrdbnGk_0,106,419,525,0.253
rLhCnO4_0,17,149,166,0.1141
WM1ZTmx_0,28,165,193,0.1697
58wB9eF_0,60,454,514,0.1322
qKDa3si_0,12,378,390,0.0317
q41v5mM_0,49,29,78,1.6897
q41v5mM_23,4,292,296,0.0137
q41v5mM_37,4,264,268,0.0152
q41v5mM_53,2,264,266,0.0076
q41v5mM_73,4,257,261,0.0156
q41v5mM_87,4,189,193,0.0212
q41v5mM_103,4,151,155,0.0265
q41v5mM_119,16,219,235,0.0731
q41v5mM_135,2,138,140,0.0145
q41v5mM_155,2,304,306,0.0066
q41v5mM_167,2,384,386,0.0052
q41v5mM_179,2,344,346,0.0058
q41v5mM_195,2,269,271,0.0074
q41v5mM_206,3,243,246,0.0123
q41v5mM_219,3,242,245,0.0124
6dnSFU6_0,795,302,1097,2.6325
RqAQcH9_0,7,440,447,0.0159
XwquKDM_0,100,108,208,0.9259
k628Wjv_0,45,575,620,0.0783
hAA1TuB_0,225,102,327,2.2059
hAA1TuB_7,5,470,475,0.0106
hAA1TuB_13,6,372,378,0.0161
3apWWPD_0,66,119,185,0.5546
nGZlhQS_0,225,93,318,2.4194
nGZlhQS_11,6,564,570,0.0106
DVgxto6_0,21,474,495,0.0443
LR577gp_0,21,164,185,0.128
jLR9gSl_0,17,169,186,0.1006
72neUez_0,347,713,1060,0.4867
72neUez_2,529,922,1451,0.5738
72neUez_4,2612,552,3164,4.7319
72neUez_5,44,552,596,0.0797
72neUez_8,5226,1784,7010,2.9294
72neUez_10,5207,762,5969,6.8333
72neUez_12,5273,760,6033,6.9382
72neUez_14,5260,1174,6434,4.4804
72neUez_16,5228,1841,7069,2.8398
72neUez_18,1298,754,2052,1.7215
72neUez_20,2695,1196,3891,2.2533
72neUez_21,52,1196,1248,0.0435
72neUez_23,1318,97,1415,13.5876
72neUez_26,2712,1327,4039,2.0437
yQRMkbZ_0,31,508,539,0.061
yQRMkbZ_13,23,379,402,0.0607
dOIVvbE_0,17,393,410,0.0433
O9pnyaK_0,11,11,22,1.0
Lhpn7PM_0,65,796,861,0.0817
NpMh9zI_0,23,166,189,0.1386
iiIerCu_0,10,2,12,5.0
8oP0XzQ_0,7,305,312,0.023
8oP0XzQ_7,10,422,432,0.0237
8oP0XzQ_15,47,279,326,0.1685
8oP0XzQ_23,38,766,804,0.0496
8oP0XzQ_29,7,374,381,0.0187
8oP0XzQ_39,8,229,237,0.0349
8oP0XzQ_45,59,909,968,0.0649
8oP0XzQ_51,10,572,582,0.0175
8oP0XzQ_61,6,342,348,0.0175
8oP0XzQ_69,7,513,520,0.0136
8oP0XzQ_79,32,626,658,0.0511
8oP0XzQ_87,40,484,524,0.0826
8oP0XzQ_95,61,641,702,0.0952
8oP0XzQ_100,50,410,460,0.122
8oP0XzQ_107,10,405,415,0.0247
8oP0XzQ_117,5,125,130,0.04
8oP0XzQ_135,13,201,214,0.0647
8oP0XzQ_147,43,708,751,0.0607
8oP0XzQ_156,12,301,313,0.0399
8oP0XzQ_165,19,829,848,0.0229
8oP0XzQ_171,8,330,338,0.0242
8oP0XzQ_177,38,714,752,0.0532
8oP0XzQ_183,9,733,742,0.0123
8oP0XzQ_191,2,563,565,0.0036
mtQ8YvB_0,52,487,539,0.1068
mtQ8YvB_7,32,109,141,0.2936
cSMwAp2_0,62,322,384,0.1925
cSMwAp2_9,40,479,519,0.0835
CEnqoXd_0,45,514,559,0.0875
dhN4HeY_0,39,35,74,1.1143
dhN4HeY_45,196,179,375,1.095
UAF8ugF_0,18,345,363,0.0522
I7Y5YT1_0,326,772,1098,0.4223
I7Y5YT1_3,11,783,794,0.014
I7Y5YT1_9,9,702,711,0.0128
2UsWUyr_0,225,93,318,2.4194
2UsWUyr_7,6,436,442,0.0138
2UsWUyr_13,6,623,629,0.0096
d847GSN_0,16,66,82,0.2424
uCtN5id_0,80,375,455,0.2133
6W2lWx2_0,27,295,322,0.0915
XT48u3p_0,18,296,314,0.0608
sd9fddJ_0,14,361,375,0.0388
sd9fddJ_19,23,209,232,0.11
sd9fddJ_31,3,323,326,0.0093
xRXZBI3_0,3,316,319,0.0095
cLkQRLI_0,73,218,291,0.3349
ezdnpoF_0,63,105,168,0.6
tIcOASV_0,7,158,165,0.0443
nxp5LWg_0,15,306,321,0.049
KfuKihc_0,9,46,55,0.1957
KfuKihc_15,24,415,439,0.0578
34TSv0d_0,181,87,268,2.0805
HquFEi7_0,129,217,346,0.5945
eXMrI9g_0,34,73,107,0.4658
Dg5VC33_0,19,63,82,0.3016
RR0aa36_0,75,383,458,0.1958
zu6me4C_0,4,70,74,0.0571
7hSeLCc_0,7,174,181,0.0402
